ZONE_CODE,id,BLUE_7_2_19,GREEN_7_2_19,NIR_7_2_19,RED_7_2_19,REDEDGE_7_2_19,BLUE_7_15_19,GREEN_7_15_19,NIR_7_15_19,RED_7_15_19,REDEDGE_7_15_19,BLUE_7_28_19,GREEN_7_28_19,NIR_7_28_19,RED_7_28_19,REDEDGE_7_28_19,BLUE_8_12_19,GREEN_8_12_19,NIR_8_12_19,RED_8_12_19,REDEDGE_8_12_19,BLUE_9_2_19,GREEN_9_2_19,NIR_9_2_19,RED_9_2_19,REDEDGE_9_2_19,BLUE_9_11_19,GREEN_9_11_19,NIR_9_11_19,RED_9_11_19,REDEDGE_9_11_19,COUNT_7_2_19,AREA_7_2_19,COUNT_7_15_19,AREA_7_15_19,COUNT_7_28_19,AREA_7_28_19,COUNT_8_12_19,AREA_8_12_19,COUNT_9_2_19,AREA_9_2_19,COUNT_9_11_19,AREA_9_11_19
917,EL19_6184-23-15,0.064636759,0.102531186,0.291586127,0.121952292,0.186961541,0.036453467,0.070851598,0.31439367,0.064675341,0.133442733,0.018613987,0.041652683,0.311668138,0.032541239,0.089059941,0.018489523,0.044027064,0.327719617,0.033661951,0.09109702,0.025969087,0.06653371,0.399745819,0.058641316,0.15253788,0.031868642,0.071332283,0.305441174,0.065845459,0.139568062,217,4.42502928,390,7.7756016,1417,29.02082897,1692,33.67206037,1810,34.09101986,1638,33.24763407
918,EL19_6183-23-16,0.053064149,0.090218357,0.281395206,0.100849324,0.168328496,0.02983292,0.064474296,0.330590007,0.050026779,0.125941417,0.020597064,0.052637871,0.407906544,0.030140731,0.113825118,0.022032272,0.054252745,0.385647059,0.037062421,0.112915552,0.032147397,0.083655764,0.449555886,0.067053891,0.181777505,0.034302335,0.083192429,0.338916195,0.072444931,0.161774294,802,16.35425568,1263,25.18098672,1657,33.93614227,1719,34.20938048,1815,34.18519394,1665,33.795672
919,EL19_6182-23-17,0.052171852,0.085381022,0.287204262,0.098031484,0.158963736,0.032930669,0.067904426,0.356657577,0.052777318,0.127656071,0.025242788,0.056479769,0.42569706,0.036211462,0.11492464,0.02235602,0.0534624,0.410363142,0.034361056,0.107364408,0.035177584,0.083999053,0.479212771,0.062885764,0.174461991,0.039309617,0.084318015,0.341539746,0.0796592,0.16389015,865,17.6389416,1483,29.56722352,1662,34.03854463,1739,34.60739538,1791,33.73315832,1625,32.98376396
920,EL19_6181-23-18,0.057380405,0.092248716,0.292479052,0.106616134,0.172097786,0.034176669,0.066818789,0.332336564,0.057424657,0.127589974,0.023480981,0.051808706,0.385905625,0.035986726,0.109430921,0.021958734,0.053542627,0.424100419,0.0324078,0.111411825,0.031322691,0.076475397,0.49537963,0.054016033,0.167652509,0.03537793,0.083432043,0.416414461,0.058724428,0.165382843,504,10.27748736,954,19.02031776,1555,31.84713412,1670,33.23424398,1836,34.58072511,1664,33.7753743
921,EL19_6180-23-19,0.054759547,0.092382348,0.301094905,0.101485377,0.175040425,0.036024209,0.069962325,0.331967666,0.05909819,0.132810351,0.027919231,0.058893219,0.352895218,0.044888434,0.117385882,0.03151381,0.065697734,0.360742222,0.058869696,0.129367327,0.040439644,0.080026626,0.346268075,0.089055896,0.162302279,0.047834161,0.100073276,0.348978614,0.09268949,0.185060993,696,14.19272064,1094,21.81155936,1476,30.22917682,1631,32.45811493,1323,24.91846368,115,2.334235603
922,EL19_6179-23-20,0.052611617,0.093088168,0.291853586,0.099041009,0.177073347,0.031932514,0.06992955,0.336542013,0.051562164,0.138175191,0.024236411,0.05883252,0.393244998,0.034976884,0.126900901,0.026831919,0.063837574,0.391652563,0.043595745,0.134930361,0.036093035,0.081453647,0.381539048,0.069105653,0.170214209,0.044663504,0.096027912,0.330373464,0.085454184,0.180156988,511,10.42023024,1057,21.07387408,1354,27.73055922,1633,32.49791642,1656,31.19045795,872,17.69959518
923,EL19_6178-23-21,0.054387787,0.095807283,0.304942776,0.098364223,0.180602911,0.037558599,0.083300419,0.385481487,0.055648251,0.157065504,0.027295834,0.064086796,0.398467255,0.035197951,0.128087448,0.031946851,0.072346985,0.394530561,0.055806586,0.144569717,0.031835567,0.069729259,0.307698041,0.066941186,0.139313765,0.041933531,0.086807676,0.295145765,0.087955445,0.16266658,884,18.02638656,1398,27.87254112,1641,33.60845472,1696,33.75166335,1699,32.0003551,153,3.105548238
924,EL19_6177-23-22,0.059116869,0.098189845,0.302797464,0.106883587,0.181002959,0.037584902,0.077121535,0.346804698,0.061849464,0.145440065,0.025261125,0.058573885,0.402413379,0.035669228,0.12013594,0.027715802,0.06638378,0.41933448,0.045270476,0.137988726,0.035905918,0.087882481,0.416903534,0.068945082,0.184881301,0.03672329,0.084538118,0.319610513,0.074579624,0.167476876,621,12.66333264,1095,21.8314968,1649,33.77229849,1687,33.57255665,1806,34.01568059,1545,31.35994789
925,EL19_6176-23-23,0.053536431,0.089111775,0.287100085,0.097400533,0.167128295,0.03443174,0.069939665,0.332097306,0.055704793,0.135695426,0.022572225,0.054242792,0.405354776,0.030520132,0.114378442,0.025250768,0.061986217,0.44069807,0.03841426,0.131238868,0.033651846,0.084092569,0.468011543,0.054810454,0.177844802,0.035962584,0.085354978,0.376335388,0.058806845,0.165202332,723,14.74330032,1336,26.63641984,1650,33.79277897,1724,34.30888421,1821,34.29820285,1687,34.24222142
926,EL19_6175-23-24,0.049504405,0.083132902,0.29383357,0.092054472,0.160409804,0.031144979,0.065415155,0.358919818,0.048942971,0.130562737,0.019920685,0.048901719,0.426699582,0.02676244,0.105536412,0.018560778,0.047431936,0.43193669,0.02778678,0.105089549,0.027032633,0.071727551,0.503077216,0.045087479,0.162499011,0.028799544,0.068528398,0.365838033,0.051450769,0.142675678,1160,23.6545344,1586,31.62077984,1666,34.12046652,1734,34.50789166,1786,33.63898423,1701,34.52638923
927,EL19_6174-23-25,0.048627971,0.086019087,0.290235288,0.089992127,0.162385315,0.03144079,0.070796062,0.370436721,0.049907588,0.139644892,0.019727855,0.050250396,0.422979991,0.027526884,0.106611172,0.016909543,0.044222905,0.417953613,0.026369756,0.101385598,0.0246581,0.062760437,0.455419859,0.044793902,0.143371967,0.025700983,0.058855478,0.338885417,0.047767629,0.123648512,821,16.74170064,1287,25.65948528,1643,33.64941566,1675,33.33374771,1835,34.5618903,1681,34.12043521
928,EL19_6173-23-26,0.054175033,0.08708645,0.273357686,0.101831983,0.160862221,0.035670097,0.067070289,0.302743858,0.060498157,0.12469186,0.023947538,0.050802034,0.344863778,0.040668372,0.10280089,0.022707258,0.051026148,0.369798568,0.042116159,0.109908652,0.033939124,0.073201118,0.405699794,0.071996304,0.15630009,0.037644741,0.079249182,0.357562823,0.073796952,0.154929762,583,11.88844272,984,19.61844096,1561,31.97001695,1716,34.14967825,1783,33.58247978,1251,25.39242383
929,EL19_6172-23-27,0.050905934,0.086574476,0.290404569,0.094578339,0.164416056,0.035755086,0.069979721,0.336369792,0.058536863,0.134534382,0.028686224,0.060903837,0.378796954,0.044833739,0.123096957,0.034202613,0.072238649,0.381189971,0.062370143,0.14292184,0.049103813,0.102174921,0.402557931,0.1008843,0.198892089,0.050198894,0.100938545,0.360391572,0.098427616,0.19216906,758,15.45701472,1106,22.05080864,1429,29.26659463,1554,30.92575757,1414,26.63243209,117,2.374831005
930,EL19_6171-23-28,0.052164969,0.08976211,0.292717591,0.095987705,0.168341546,0.035304845,0.069576508,0.340101792,0.056391114,0.133197006,0.025758219,0.052642858,0.352409217,0.041661005,0.109414784,0.027234676,0.057320143,0.351160243,0.050328288,0.118183798,0.036038726,0.07007227,0.307452939,0.085431589,0.150582232,0.025396472,0.042160902,0.189395517,0.061686724,0.091217801,870,17.7409008,1306,26.03829664,1533,31.39656373,1559,31.0252613,850,16.00959496,1,0.020297701
931,EL19_6170-23-29,0.049981759,0.085767004,0.28525555,0.093373705,0.15925222,0.032110843,0.066444043,0.325504892,0.05190077,0.127284637,0.028726914,0.061305299,0.408205114,0.042732065,0.124944842,0.027683516,0.062233814,0.380168469,0.045528711,0.126208654,0.04110903,0.091502695,0.392476292,0.082731294,0.186192198,0.047770868,0.099940595,0.344529608,0.095678185,0.18882191,460,9.3802464,651,12.97927344,1207,24.71992982,1497,29.79141512,1489,28.04504341,539,10.94046079
932,EL19_6169-23-30,0.056241626,0.09764976,0.290897075,0.105316539,0.176289116,0.037206724,0.07693235,0.336228788,0.059886079,0.142090258,0.028561678,0.066322031,0.37897217,0.044907465,0.132574105,0.034729513,0.07702271,0.365933178,0.0654558,0.151889887,0.033723748,0.069183726,0.276675852,0.081029798,0.142702287,NA,NA,NA,NA,NA,566,11.54178144,916,18.26269504,1572,32.19530214,1138,22.6470477,493,9.285565077,NA,NA
933,EL19_6168-23-31,0.055380045,0.091356316,0.281319389,0.107120087,0.168674056,0.033006178,0.065060512,0.309042462,0.056919166,0.123761273,0.025939552,0.055444641,0.360277784,0.0439907,0.115374417,0.024864257,0.051236149,0.339139318,0.045535512,0.108021837,0.032896527,0.065854648,0.333936278,0.072195489,0.143629666,0.033822212,0.065835743,0.267639959,0.076412557,0.137524342,490,9.9920016,801,15.96988944,1321,27.05470364,1681,33.45315218,1382,26.02971792,175,3.552097657
934,EL19_6167-23-32,0.054264603,0.091797329,0.290318471,0.101937657,0.169617614,0.036376606,0.075677373,0.345374741,0.057763601,0.142029226,0.029506314,0.068398614,0.431563821,0.041945541,0.138127912,0.031293287,0.077305123,0.438374181,0.049594339,0.159101382,0.038582293,0.090085804,0.418858557,0.0763501,0.18641563,0.03744078,0.081069052,0.313559848,0.069340201,0.153993175,757,15.43662288,1202,23.96480288,1579,32.33866545,1680,33.43325143,1800,33.90267168,1559,31.6441157
935,EL19_6166-23-33,0.053799204,0.096138451,0.288525698,0.100172056,0.178875651,0.03301393,0.07521814,0.338790747,0.053162707,0.149598727,0.025611467,0.061605001,0.39981976,0.040420285,0.132893011,0.024345513,0.06266933,0.409252038,0.038135492,0.137345521,0.035047241,0.086468088,0.470320281,0.062423025,0.193020864,0.031766542,0.074557594,0.358339648,0.051880104,0.154814082,512,10.44062208,853,17.00663632,1415,28.97986802,1731,34.44818942,1756,33.07393971,1638,33.24763407
936,EL19_6165-23-34,0.056864272,0.102659932,0.29759131,0.10819471,0.188947374,0.03464916,0.078809926,0.337177059,0.056961853,0.15483529,0.02681008,0.067011391,0.403875578,0.042179123,0.142086155,0.024503215,0.065759869,0.404436471,0.038586942,0.141788873,0.038778504,0.098442175,0.482957254,0.068473847,0.210337511,0.034784357,0.085341757,0.365125265,0.056323613,0.168755829,490,9.9920016,881,17.56488464,1464,29.98341115,1700,33.83126633,1770,33.33762715,1667,33.8362674
937,EL19_6164-23-35,0.057795513,0.097831275,0.298218976,0.110336954,0.182093926,0.031117703,0.068128006,0.336405133,0.051434193,0.135529358,0.025334545,0.064560666,0.438530527,0.037223401,0.137450144,0.022335335,0.060502461,0.42585078,0.033110709,0.131951758,0.039039562,0.101712832,0.483995049,0.072528955,0.220477539,0.035231543,0.084102261,0.335257796,0.063475919,0.165245329,338,6.89244192,801,15.96988944,1626,33.30124763,1735,34.5277924,1799,33.88383686,1662,33.7347789
938,EL19_6163-23-36,0.053673496,0.091547054,0.297801648,0.103869543,0.171996895,0.032455355,0.06845458,0.330675936,0.055254945,0.132992252,0.024054456,0.058539924,0.411333499,0.038263143,0.123294527,0.02364946,0.054184682,0.360166423,0.04168242,0.112440377,0.03072538,0.080034742,0.420394248,0.065326652,0.182148338,0.03126398,0.070501226,0.3133412,0.064803262,0.154752592,583,11.88844272,894,17.82407136,1542,31.58088798,1675,33.33374771,1753,33.01743525,1520,30.85250537
939,EL19_6162-23-37,0.054019282,0.092764872,0.289590055,0.103755962,0.173558614,0.034462876,0.072387351,0.32458475,0.059542109,0.138139317,0.023319291,0.058471374,0.390810746,0.038476155,0.124024574,0.025090807,0.060290251,0.375178867,0.045085496,0.126843043,0.036039167,0.093449359,0.447696174,0.074555022,0.206580161,0.037463105,0.088508783,0.332088815,0.075539659,0.17737612,739,15.06956976,868,17.30569792,1577,32.2977045,1735,34.5277924,1702,32.05685956,1478,30.00000193
940,EL19_6161-23-38,0.059340505,0.1014973,0.313354301,0.111253906,0.18690955,0.035006653,0.074817907,0.346925594,0.055716548,0.142102306,0.028920567,0.067552306,0.423301276,0.046526506,0.137757653,0.024171746,0.05864248,0.36214606,0.044028105,0.1258728,0.037055937,0.076834052,0.369721048,0.095637627,0.191666816,0.0350069,0.068278098,0.27397849,0.085443038,0.154048048,284,5.79128256,596,11.88271424,1046,21.42257382,1570,31.24416949,1042,19.62587994,127,2.577808014
941,EL19_6160-23-39,0.060806242,0.104257768,0.319442886,0.116959248,0.193426197,0.035676112,0.075094366,0.346950436,0.058148577,0.143987815,0.028680648,0.064763224,0.405342837,0.047053507,0.132423967,0.028551489,0.066977759,0.406611612,0.048983127,0.139173871,0.038110534,0.090814495,0.429907475,0.078200447,0.197965226,0.040244238,0.088320426,0.33535042,0.078465591,0.174544635,404,8.23830336,758,15.11257952,1378,28.22209055,1637,32.5775194,1699,32.0003551,1291,26.20433186
942,EL19_6159-23-40,0.060006781,0.099612452,0.31088227,0.116772783,0.184002299,0.037673743,0.076346914,0.341471004,0.063478906,0.143274465,0.03259201,0.073136336,0.429300134,0.053493688,0.146533399,0.028304572,0.063212785,0.382788108,0.051669385,0.134693499,0.039623923,0.086604412,0.404647558,0.080163535,0.186162288,0.036305981,0.07269723,0.279490825,0.073277444,0.144084647,504,10.27748736,775,15.451516,1459,29.88100879,1711,34.05017452,1748,32.92326116,1462,29.67523872
943,EL19_6158-23-41,0.057267433,0.099906413,0.317286007,0.110660299,0.187341592,0.032627847,0.069115925,0.333040091,0.055600009,0.134159824,0.024834788,0.063992104,0.428347966,0.040179304,0.135953326,0.02801714,0.061614972,0.362289905,0.05040149,0.124331912,0.03267138,0.08766283,0.41433241,0.067164911,0.191786389,0.034807518,0.077304421,0.30738472,0.073759722,0.161998121,513,10.46101392,803,16.00976432,1567,32.09289978,1628,32.3984127,1715,32.30171218,1314,26.67117898
944,EL19_6235-24-41,0.057406548,0.104462337,0.317765877,0.111746938,0.193738978,0.034149842,0.075141078,0.340555871,0.056298023,0.144112058,0.028569797,0.069759342,0.444033186,0.044290753,0.145983589,0.029553413,0.075668441,0.42656217,0.048142781,0.154510426,0.040391358,0.104843452,0.446069396,0.078423619,0.217029344,0.037241554,0.086410174,0.303465549,0.073752104,0.162781368,475,9.686124,760,15.1524544,1539,31.51944656,1735,34.5277924,1722,32.43355591,1532,31.09607778
945,EL19_6234-24-40,0.056901173,0.098630928,0.315869776,0.107550914,0.183761782,0.033985483,0.077162163,0.359543823,0.054175416,0.1491152,0.030751534,0.076763067,0.438225349,0.048161693,0.159018008,0.030752492,0.072495762,0.368865998,0.057638606,0.149041999,0.035569314,0.082670364,0.342519673,0.07829697,0.17178747,0.035688774,0.079308888,0.266181353,0.074046604,0.149169489,655,13.3566552,1014,20.21656416,1490,30.51590343,1657,32.9755343,1703,32.07569437,1046,21.23139514
946,EL19_6233-24-39,0.055128547,0.099568628,0.316544218,0.105089192,0.185697878,0.036377327,0.078506512,0.353799725,0.05890237,0.148387588,0.031551295,0.075026434,0.428045258,0.053758707,0.154748272,0.029417024,0.070257762,0.371135227,0.055406221,0.14332658,0.036653044,0.075490395,0.306604117,0.088423028,0.159024487,NA,NA,NA,NA,NA,727,14.82486768,1079,21.51249776,1387,28.4064148,1640,32.63722164,741,13.95659984,NA,NA
947,EL19_6232-24-38,0.057764673,0.100161058,0.297587487,0.111734253,0.184549695,0.034303564,0.072593768,0.32699953,0.0579305,0.137343236,0.030099041,0.070228628,0.415825756,0.049557666,0.145350782,0.027125766,0.064396465,0.383983629,0.046916351,0.132722562,0.041187686,0.096431585,0.439410145,0.085965545,0.202364869,0.041615931,0.08976071,0.337641391,0.084194534,0.173198212,435,8.8704504,698,13.91633312,1283,26.2764457,1649,32.81632834,1623,30.56890896,1141,23.15967673
948,EL19_6231-24-37,0.052331087,0.089726477,0.294542604,0.100116785,0.167963977,0.034083158,0.080067946,0.372547395,0.054388885,0.154549973,0.025670611,0.07328623,0.457215641,0.038834291,0.154924014,0.02580609,0.075858513,0.440641598,0.042572875,0.161326493,0.039118397,0.112199198,0.502777397,0.083390114,0.251619697,0.03897665,0.106506151,0.391859664,0.075914299,0.211823026,790,16.1095536,1158,23.08755552,1528,31.29416137,1746,34.7467006,1757,33.09277452,1618,32.84168006
949,EL19_6230-24-36,0.05253162,0.093939961,0.302963697,0.098198799,0.173821972,0.034444205,0.074828326,0.350856515,0.054545137,0.139848131,0.027629444,0.063183665,0.402803556,0.043787816,0.125839633,0.024194716,0.053816491,0.339060867,0.041941081,0.105821634,0.029548026,0.067525822,0.3273466,0.060547746,0.138905209,0.026517765,0.053146361,0.213198448,0.057828648,0.104406046,797,16.25229648,1099,21.91124656,1355,27.7510397,1565,31.14466577,1677,31.58598912,954,19.36400666
950,EL19_6229-24-35,0.052953086,0.091676035,0.294213676,0.10156021,0.173859152,0.031701093,0.065639219,0.315218743,0.053510666,0.128945749,0.023984467,0.054843582,0.364785447,0.038992498,0.11552663,0.030556169,0.064779272,0.352922153,0.060126101,0.134081255,0.03243744,0.062566987,0.273949834,0.078163986,0.136999099,NA,NA,NA,NA,NA,553,11.27668752,882,17.58482208,1430,29.2870751,1185,23.58238271,498,9.379739165,NA,NA
951,EL19_6228-24-34,0.055906306,0.099591423,0.297090789,0.106877278,0.184112658,0.033520225,0.07282178,0.332188825,0.054876253,0.14050633,0.026282582,0.05997114,0.371771139,0.043523914,0.123960599,0.024992726,0.05738082,0.358883225,0.043220685,0.11850624,0.036983513,0.084780999,0.415315041,0.076230535,0.186175724,0.040547284,0.087916806,0.333453535,0.084014928,0.17857997,416,8.48300544,785,15.6508904,1225,25.08857832,1683,33.49295367,1627,30.64424824,947,19.22192275
952,EL19_6227-24-33,0.053650986,0.092186507,0.288889656,0.102371117,0.175321852,0.034073703,0.071603721,0.331662327,0.056698173,0.138879125,0.024791727,0.057306149,0.376045914,0.039652262,0.119262071,0.023618514,0.05404362,0.363484065,0.041141802,0.114764622,0.032628567,0.081448332,0.438384867,0.063209428,0.180942022,0.036015061,0.080514551,0.341532872,0.067518692,0.162942895,579,11.80687536,821,16.36863824,1476,30.22917682,1709,34.01037303,1776,33.45063606,1538,31.21786398
953,EL19_6226-24-32,0.053508791,0.093632802,0.292574689,0.099740797,0.178109919,0.034569659,0.070948832,0.322267739,0.057615271,0.136889633,0.024629699,0.055126525,0.372262617,0.039374756,0.114915967,0.026170178,0.054917893,0.341222316,0.046460907,0.111573959,0.031505683,0.069873094,0.376477252,0.062800554,0.149516611,0.035189511,0.070680549,0.305520594,0.064318487,0.137952823,725,14.784084,898,17.90382112,1443,29.55332124,1623,32.29890897,1787,33.65781905,1354,27.48308702
954,EL19_6225-24-31,0.054412912,0.090636347,0.293575113,0.100691021,0.169345714,0.034389421,0.067345882,0.324060707,0.057160653,0.127384472,0.023794156,0.050840349,0.361040042,0.039243438,0.104985055,0.028300743,0.055727089,0.334751912,0.052010492,0.110619811,0.035532467,0.072960943,0.361241522,0.080583082,0.155596018,0.039892253,0.079048108,0.31293362,0.087399383,0.158439997,652,13.29547968,880,17.5449472,1397,28.61121952,1457,28.99538532,1487,28.00737377,564,11.44790331
955,EL19_6224-24-30,0.052436092,0.087038393,0.290653549,0.096979684,0.161254372,0.033021869,0.066546508,0.335864909,0.05315088,0.126646318,0.023894916,0.053076129,0.391541828,0.037580549,0.109731962,0.027321342,0.055959777,0.357201703,0.048466758,0.114066528,0.034993273,0.071319807,0.376197953,0.079751727,0.157697909,0.041350729,0.079875593,0.338020994,0.086468465,0.163519991,778,15.86485152,1119,22.30999536,1496,30.63878626,1673,33.29394622,1600,30.13570816,547,11.10284239
956,EL19_6223-24-29,0.055798455,0.096169817,0.290861177,0.104728278,0.177077067,0.037729651,0.078627524,0.338076839,0.061622129,0.149339662,0.032169208,0.068434154,0.385883531,0.052230028,0.138005676,0.031375038,0.066397155,0.353110272,0.059014489,0.135075296,0.041973329,0.089296401,0.362979871,0.096570362,0.185542239,NA,NA,NA,NA,NA,381,7.76929104,540,10.7662176,973,19.92749935,1274,25.353549,972,18.30744271,NA,NA
957,EL19_6222-24-28,0.052995325,0.08822,0.282270091,0.09930182,0.165248736,0.035495277,0.071613202,0.339556617,0.057667577,0.136869952,0.02649084,0.059095557,0.401684012,0.039593056,0.12097935,0.028791084,0.063183041,0.397653361,0.048581973,0.13180033,0.038315723,0.086856463,0.423518592,0.076210611,0.179970006,0.045999703,0.097059607,0.35532706,0.091044938,0.183709405,755,15.3958392,1202,23.96480288,1584,32.44106781,1698,33.79146484,1778,33.48830569,1375,27.90933874
